sample_id,CD8_T_cells,T_helper_cells,Tregs,B_cells,Macrophages,NK_cells,Dendritic_cells,Neutrophils,Monocytes,Immune_Checkpoint,molecular_subtype
GSE244945_GSM7832480,-0.05532912045245267,-0.04549141215507617,-0.009079366642187605,-0.112481181719374,0.11853043922641607,0.1382634700555778,-0.07749662323189566,-0.2170758227803134,-0.006958473044142349,-0.028604769064098347,C3
GSE244945_GSM7832481,-0.048366016017058165,-0.04153953049154178,-0.003010210128831226,-0.12336738961275863,0.11855755788695369,0.13824042469030734,-0.06899775091895166,-0.2041729078740874,-0.00163489239957822,-0.0224314445754911,C3
GSE244945_GSM7832482,-0.0567098635529658,-0.0330006011415998,-0.010866810736728781,-0.12155459515123897,0.11864807367099062,0.1403311698788881,-0.08872729258308115,-0.21059745763446228,-0.008904642577136858,-0.03136810501374826,C3
GSE244945_GSM7832483,-0.05671740970340169,-0.03296581195244134,-0.010858172031516398,-0.12156467895216129,0.1186567851998135,0.14014242731124563,-0.08871266416965592,-0.2105796208971832,-0.008885173808673786,-0.03139234571940151,C3
GSE244945_GSM7832484,-0.05673148456131997,-0.03302136167700269,-0.010858172031516398,-0.12156467895216129,0.1186392126919709,0.14044709874895883,-0.08872729258308115,-0.21059745763446228,-0.008904642577136858,-0.03140609675596012,C3
GSE246690_GSM7874626,-0.2867379825486286,-0.09829065799690638,-0.1467178606616074,-0.13282639171300892,-0.056159264940747695,-0.1849458936824264,-0.12054356227085931,-0.16078665390461108,-0.07064162309938019,-0.1474121332079119,C3
GSE246690_GSM7874627,-0.2212283414020175,-0.10158104810739052,-0.12736353126333838,-0.09713981755940845,0.055730987848792636,-0.16730436819495784,-0.08035319620636602,-0.16571711880581733,0.023603745312812414,-0.10977998824247215,C3
GSE246690_GSM7874628,-0.21536212917067912,-0.09104824208901659,-0.1374127812460182,-0.10428639752918481,0.03757364629560448,-0.20838559601841775,-0.09406134242314255,-0.15718562842181627,0.07117889352537446,-0.1178771830138355,C3
GSE246690_GSM7874629,-0.27714737818993435,-0.1228915816160499,-0.1412769683312135,-0.20676200755685528,-0.03295704293968567,-0.21481150502767427,-0.10882032223667107,-0.2529923049923893,-0.02342625086456208,-0.1503051458873603,C3
GSE246690_GSM7874630,-0.28044771769503624,-0.24018260404537115,-0.15886728116376925,-0.1194723382939473,-0.05605796665062636,-0.2804908306460749,-0.15364311427125815,-0.13887131616745674,-0.09577731464732184,-0.14994846308457244,C3
GSE246690_GSM7874631,-0.26179719761345155,-0.23996515199456672,-0.14423514175775418,-0.0905765915364658,-0.04887526395808138,-0.2500246184612568,-0.06122055376281204,-0.16068260639574158,-0.12018944510116264,-0.10256709410639098,C3
GSE246690_GSM7874632,-0.202645756277893,-0.10177032228362035,-0.13977229516920572,-0.09298525948738007,0.004205911894638142,-0.26013987727304655,-0.020101990724155427,-0.16620598815295365,-0.09686192513808131,-0.09341076399164039,C3
GSE246690_GSM7874633,-0.2635336534467508,-0.24058414163093272,-0.12582033494262146,-0.18491820809231088,-0.06225777188589209,-0.28174203181455526,-0.06758999217342893,-0.241478529008569,-0.10869846304117398,-0.13444136743460455,C3
GSE246690_GSM7874634,-0.29981716386303325,-0.24043544802473132,-0.1417577200669846,-0.11635715079757163,-0.08332585770824084,-0.3782324042519946,-0.13461424117671617,-0.1505944064828277,-0.03398549937084092,-0.15917009473477564,C3
GSE246690_GSM7874635,-0.2773867329106472,-0.24242826042108823,-0.14593578861042208,-0.12888566211150132,-0.020878221494083443,-0.2537130039501488,-0.06252126564980082,-0.182800056542393,-0.010806956347221106,-0.10106196644421138,C3
GSE246690_GSM7874636,-0.2029054575552313,-0.08994594517639336,-0.08933531099543426,-0.10456056100441544,0.028421032178707038,-0.2473925979186805,-0.0608803564877928,-0.1843485049878243,-0.005642714331162755,-0.09490297121447604,C3
GSE246690_GSM7874637,-0.2768076339288433,-0.24139326723509574,-0.14469117276035184,-0.18695524852550566,-0.0035635175225240626,-0.3799439615939621,-0.07433004939040959,-0.44496969878256104,0.009340189410644247,-0.11843441895693659,C3
GSE246690_GSM7874638,-0.2915234225142211,-0.23899462537458607,-0.2399687216573052,-0.19532017363868356,-0.10378360591197705,-0.37472200750593293,-0.13365985870210423,-0.16810277284806044,-0.03601735212790788,-0.1504245732864947,C3
GSE246690_GSM7874639,-0.2728957627822259,-0.1272816844442352,-0.1307565660611789,-0.10467883453835662,0.029072291481580977,-0.2813377943877705,-0.05908715132458834,-0.17239756549070653,-0.02989264346169844,-0.16060975971058752,C3
GSE246690_GSM7874640,-0.20729112405591574,-0.10684719284774057,-0.14239353107321812,-0.11735048784453499,0.026243201984225594,-0.25545563540089444,-0.0615348970608651,-0.19248605048721412,-0.013932827628429373,-0.09470074561303984,C3
GSE246690_GSM7874641,-0.2730092821084282,-0.24096998191226146,-0.12892736916950387,-0.19337751204419557,-0.01235007354511511,-0.2828209687647855,-0.07660323181649682,-0.44475738547716814,-0.013784651043979655,-0.17064146367577931,C3
GSE246690_GSM7874642,-0.2383290598650862,-0.03255607920792202,-0.11287643241982959,-0.10984552092582091,0.06315601648418512,-0.09879170750963419,-0.285082869131994,-0.4374824901051788,-0.14531701859331625,-0.04692834295446099,C3
GSE246690_GSM7874643,-0.30436702924990594,-0.009499549089178319,-0.11464220405160151,-0.10664247151356825,-0.027152385907424692,-0.005685359620388208,-0.29444771577617185,-0.4412323643542474,-0.38856011095883763,-0.002076205712034124,C3
GSE246690_GSM7874644,-0.21852410093698188,-0.02757801164219164,-0.18088306737865584,-0.13894070448052587,-0.107897273086324,-0.08262115074604931,-0.2941626164988053,-0.4420321304467172,-0.39050399144723646,-0.015527965588487368,C3
GSE246690_GSM7874645,-0.32350733768580997,-0.08498770781080241,-0.062092549505263155,-0.10841876951771161,0.038263104156166086,-0.07522959792471434,-0.28872294514543434,-0.4430716158514447,-0.050969124081441,-0.022798084393001492,C3
GSE246690_GSM7874646,-0.3842002804573471,-0.049219701613112905,-0.12463289408711022,-0.2170872681678852,0.04673887691352331,-0.11618256806502983,-0.39238449875822723,-0.42906785199104863,-0.1474523653883025,-0.04025253060502429,C3
GSE246690_GSM7874647,-0.20724166368307861,-0.004146442755307685,-0.1770333162465327,-0.1044817079857521,0.03227853802244779,-0.0883721984129104,-0.3991975421446206,-0.43367919132439936,-0.04236325697678827,-0.01994211481553646,C3
GSE246690_GSM7874648,-0.21992855299912079,-0.019162207108610507,-0.09991965010897809,-0.0993243850485652,-0.06126417685526384,-0.06807488549085683,-0.40510157974234057,-0.43700244685479656,-0.3819365181835526,-0.004707520910427507,C3
GSE246690_GSM7874649,-0.29233994078042586,-0.07775667919215037,-0.007088828737879228,-0.11395371669003326,0.024831265438124934,-0.07764164038441894,-0.4041205734951585,-0.4370048267382485,-0.1805243230328687,-0.02227416809128667,C3
GSE246690_GSM7874650,-0.30151078238945045,-0.07121389849066966,-0.13071709066007564,-0.18551358053848016,0.06039204187691179,-0.10568735640872662,-0.39242949904479524,-0.42905342705281235,-0.1270544691621851,-0.07917556406534769,C3
GSE246690_GSM7874651,-0.2273071395126139,-0.030743211844970898,-0.18545791305083906,-0.12191251215303361,0.010757000525374526,-0.113805577875714,-0.3986125384192367,-0.43258919570502563,-0.17369931815668593,-0.03742204821661876,C3
GSE246690_GSM7874652,-0.196879759761452,-0.05286018950859576,0.01710056359677443,-0.17383239376028908,-0.1147746006157098,-0.06841551965475504,-0.2769581736575891,-0.4326579746051739,-0.3746109685652347,0.012654544623462684,C3
GSE246690_GSM7874653,-0.38793723102908506,-0.2331173813469297,-0.05713725473648424,-0.17622668934934524,0.024236544733067113,-0.07332046203546763,-0.39644352460665977,-0.431202553719372,-0.17270722376964737,-0.018641099034921883,C3
GSE246690_GSM7874654,-0.38024732118204063,-0.2280309337134622,-0.08763378692522872,-0.12312419300700585,0.04328481587692684,-0.09208893093256752,-0.38860447468651627,-0.42603740870868334,-0.16661088617617723,-0.05457994267967792,C3
GSE246690_GSM7874655,-0.2926423778460144,-0.050881250138152825,-0.1071326969323455,-0.10266870253193747,-0.11285441189522444,-0.10315942061987309,-0.28513704511679167,-0.4376784579132409,-0.38301645178821864,-0.06504735119303999,C3
GSE246690_GSM7874656,-0.20891287899872535,-0.0647541875889403,-0.03214961758823846,-0.1926572404320491,-0.04133918673648439,-0.017381793942565456,-0.4071175925805865,-0.17082613036448188,-0.3844023665808734,-0.01559848798274239,C3
GSE246690_GSM7874657,-0.39816884328812086,-0.11350666742004814,-0.05587189418178205,-0.18218532214041597,0.03368865680026604,-0.08147957825858111,-0.406658589657593,-0.4385981567208204,-0.18299304757807547,-0.0024257569225873397,C3
GSE60052_GSM1464289,-0.23198898116380623,0.15025091430377036,0.0013427209522658197,-0.050186020155764274,0.1708939346141503,0.1247280574642055,-0.006897397402006944,-0.2525879183743321,-0.1181896558791426,0.047264901673819346,C1
GSE60052_GSM1464290,-0.22465625200153094,-0.2764065164567863,-0.0782460549272707,0.06422968737751492,0.0049016985603581335,-0.11604581297216947,-0.06341981727988515,-0.29687853006892456,-0.18535260434751297,-0.25974127727413354,C1
GSE60052_GSM1464291,-0.12283071685832107,0.06956548205759064,0.13190108914804766,0.00437977115155167,-0.04424742481428585,0.17721843561240924,-0.17775104239662587,-0.4504595754075992,-0.41204866686032376,0.08994743559768928,C1
GSE60052_GSM1464292,-0.058654452801032986,-0.013449808815436556,0.010885980891561873,-0.4041043954405469,0.007115811153171395,0.09186192812124208,-0.18947382545325128,-0.1869480721768517,-0.09319532332489983,-0.10082783196472318,C1
GSE60052_GSM1464293,-0.16199490145836373,-0.002524728132307175,0.06604157881056029,-0.1092680884414427,-0.00398114691625045,0.1321124876523536,-0.009893527594171104,-0.11379645155447045,-0.16111872566243882,0.04468834541803294,C1
GSE60052_GSM1464294,-0.19228416600858073,0.19782429846142738,-0.17302451130955526,-0.19763068738695164,0.028499602446059896,0.17258027392264977,-0.11690881595021685,-0.07608728599475346,-0.2852824605659429,-0.03025771784983891,C1
GSE60052_GSM1464295,-0.10582865503966983,0.2335357939860751,-0.030300181903338167,-0.07813675277654272,0.129414737267717,0.03227200980035837,-0.024132750677896768,0.05165691849836605,-0.2901418431687846,0.11846371858728201,C1
GSE60052_GSM1464296,-0.08138067446225865,0.1942958184502156,-0.15456025823544223,0.0032315425930454153,0.018062701777230503,0.01533647521479401,0.12827067042181814,-0.20029655937089266,-0.380568602284309,0.09000638348211683,C1
GSE60052_GSM1464297,-0.20979523763821947,0.035365910069810075,0.09040392483187104,-0.10177468045168278,0.012849385988814738,0.057671906670292275,-0.14720644138980146,-0.0824197497256721,-0.2084014421170383,0.030770747613552443,C1
GSE60052_GSM1464298,-0.02853009549052811,0.15272401108187394,0.13803697397228834,0.07990031814838262,0.21332731784531092,0.20374842776368046,0.03675410447828372,-0.19565348238599564,0.05013929498349448,0.10882614454525663,C1
GSE60052_GSM1464299,-0.2458825172905314,-0.08386099597092359,0.023947472926839602,-0.21233912940561733,-0.03024775926072368,0.12439119079718601,-0.2247807699414795,-0.21730267737360304,-0.14780789193540403,0.03861254127447722,C1
GSE60052_GSM1464300,-0.235185320711487,0.2790710675006089,0.026967519781053863,-0.15784522301596207,0.0074131452937661515,0.17644926252965623,-0.1549919512179985,0.09266024005426457,-0.08091510912003114,-0.032415634433955384,C1
GSE60052_GSM1464301,-0.2690541662437606,-0.05161511193086971,-0.036636246725871825,-0.3762447930202018,-0.07551965092668973,0.041802300030906195,-0.36704033736313646,-0.4054525634000361,-0.347252650580362,-0.028611796568044003,C1
GSE60052_GSM1464302,-0.1770247983634851,0.004231174371246519,0.00985283475680343,-0.221244538083445,-0.053673352638066454,0.09777250259868953,-0.07379254883054642,-0.2615724113403819,-0.2374265423368431,-0.034398888390434305,C1
GSE60052_GSM1464303,-0.07833594465459918,0.038156994657599884,0.17096813525417393,-0.08162499864333363,0.12960964234037847,0.23099716239696622,-0.09804197225814935,-0.23386763589269507,-0.15806186000744527,0.06114524835236263,C1
GSE60052_GSM1464304,-0.0991326654767937,0.12226833020996139,0.05194513654711636,-0.4409863361551649,0.13620640549073992,0.041924600449871154,-0.02375413089904151,-0.008923770675185827,0.019641054325573774,-0.02137097177139893,C1
GSE60052_GSM1464305,-0.052397089700067546,-0.04055567805350122,0.09622694949746563,-0.0660253591083153,0.05281190164532688,0.19232724878043184,-0.09645750332388964,-0.392908018439161,-0.23188230472833146,0.03444975050503132,C1
GSE60052_GSM1464306,-0.07431077974607184,-0.11259631904455555,-0.04181569599598041,-0.04732617724609103,-0.0432315393452405,0.13518756338443866,-0.058922169554392625,-0.14825330225256036,-0.3888300943600041,0.047394006511678896,C1
GSE60052_GSM1464307,-0.3115293657769082,0.0016311587737197792,-0.040030461271884046,-0.132516619554227,-0.021738515852359343,0.1080539918459756,-0.14653824339278618,-0.19858364376206278,-0.1564571507500279,-0.12334526618047688,C1
GSE60052_GSM1464308,-0.20844310584499742,0.06655085591544699,-0.030617229060787433,-0.1675125062437891,-0.11712854726832586,0.10282272331416407,-0.31821131428237837,-0.15557797207880125,-0.4293816012152135,-0.04587114458321995,C1
GSE60052_GSM1464309,-0.1624226488131386,-0.13601574012094453,0.02466827204743736,-0.17813723135471593,-0.07353226018956714,0.08852702351111211,-0.286056012398609,-0.2165526064043365,-0.4138125584146116,-0.05632262894766804,C1
GSE60052_GSM1464310,-0.04612944627799976,0.03666668459484291,-0.05465972823435772,-0.10397716575119835,0.070805062364482,0.15446415749142245,-0.16546974939936837,-0.2606729901854804,-0.22107748845567604,0.005597823172241317,C1
GSE60052_GSM1464311,-0.06573992626870111,0.09850324387109269,0.056300198181347794,-0.01944477704307446,0.038426674311007915,0.12430841142994106,-0.044356577376948134,-0.11163012340820676,-0.21022182215241172,0.0841915021090067,C1
GSE60052_GSM1464312,0.00973460482206977,0.12118307510308698,0.02058188831612509,-0.12870936137280942,0.08121895928510083,0.18527311052970177,-0.08362817727748702,-0.3333674858105366,-0.09359788564157175,-0.01743358812613249,C1
GSE60052_GSM1464313,-0.022095225569916197,0.17110889064372165,0.05307940103754593,-0.10554283087490085,0.09738078947630131,0.18502595651124448,-0.017641324969851463,-0.2824996986633826,0.021136172000622313,0.0797406369459446,C1
GSE60052_GSM1464314,0.018813803068600084,0.21080475171703544,0.13011067201639906,0.03967404890424944,0.23333349343436022,0.18055918906690074,0.1574667610309949,-0.10999462993569399,-0.027613804186159826,0.05877117199917766,C1
GSE60052_GSM1464315,-0.06237746545280498,0.02213568264381426,-0.008238352609078722,-0.23871461912961303,0.0432952440317239,0.18113201453746094,-0.16129894572995568,-0.23212066081222785,-0.15656319045289235,-0.07835211656083997,C1
GSE60052_GSM1464316,-0.011325392406094741,0.2015005969904132,-0.04013876798953287,-0.13772626799135104,0.18218395506501803,0.0869540862449158,0.15220812984138146,-0.3892399692811389,-0.024348595062431533,-0.13237254689756386,C1
GSE60052_GSM1464317,-0.10694685895010893,0.07086176518149957,-0.06174933104264564,-0.10451472659516005,0.1196284555704631,0.14009559092010995,-0.23523114530424583,-0.05447233111521635,0.062068258378685244,-0.08886676835779941,C1
GSE60052_GSM1464318,-0.25481312644458126,0.12727357327966846,-0.09962092602854265,-0.06905413334000741,-0.04260712366668921,0.2066164770683213,-0.1265321495118207,-0.4101699593954721,-0.3536242588478915,-0.08161772926879801,C1
GSE60052_GSM1464319,0.02140912500134977,0.0020382555693074416,0.06691812560245584,-0.14604262933094367,0.002343931694802161,0.1043691064146778,-0.18429444318218804,-0.4645040432745695,-0.27087271788222744,-0.007289919702461443,C1
GSE60052_GSM1464320,-0.05832771149871813,0.2632434519691589,0.12470197736782294,-0.16453688029303248,0.018831824532084915,-0.01786864590475933,0.19916914673423008,0.08748307229982968,-0.1709094694876447,0.07531553662778923,C1
GSE60052_GSM1464321,-0.16164818244464565,0.05943608220537128,-0.13442241799373753,0.05926191644874842,0.018806124354002945,0.16463403459008133,-0.1533573739095719,-0.30318425063470045,-0.24266418760378394,-0.045291679766039594,C1
GSE60052_GSM1464322,-0.013844051951182783,0.01063371775912239,0.06678036769111165,-0.006584292162841417,0.029513209815482687,0.08841888455163532,-0.1706180809596674,-0.237066815003514,-0.01613356294871684,0.009070836982292456,C1
GSE60052_GSM1464323,-0.21181534062693955,-0.02350149581000512,0.00147375164925144,-0.11017571533763673,-0.011656118557106694,0.09758824514742986,-0.14312191893457227,-0.12858737239018025,-0.08406620007400396,-0.046490932352885754,C1
GSE60052_GSM1464324,0.015160188323513497,-0.01951700725946855,0.1539467518408235,-0.09135318759728686,0.09300227810191389,0.15974493610410634,-0.0604457486682137,-0.07761504866275565,-0.30189782714645536,0.04617422404486265,C1
GSE60052_GSM1464325,-0.12395781050189798,0.06192561750300617,0.10553284796088404,0.03453657429895265,0.13014607063943298,0.09315487788170274,-0.04485367380629406,-0.29756213804678916,-0.15327541490363047,0.10355448992275745,C1
GSE60052_GSM1464326,-0.4461947783815541,-0.04946458104344395,-0.053502301903701345,-0.1936352109603734,-0.05109285238218547,0.04777088466755512,-0.26163970316631346,-0.230326396137443,-0.08637469381650413,-0.0712020909032701,C1
GSE60052_GSM1464327,0.03936514792783026,0.013482962115411907,0.06335411728827704,0.0052465816070679265,0.0802437739238015,0.1581118805549917,-0.25291156883348154,-0.08129989695078077,-0.18351883111506115,0.03869642860378411,C1
GSE60052_GSM1464328,-0.02687092709824428,-0.0777889286687063,0.13139924182256746,-0.15754421925677747,0.011821370751314793,0.13977700096432594,-0.2350404908539338,-0.30308830303346335,-0.17987080541490685,0.062124066680653636,C1
GSE60052_GSM1464329,-0.0027709699814079188,-0.030374819226259956,0.03665293760469883,-0.06675468448494777,0.09007834579866145,0.15591271254390468,-0.024003219843669838,-0.24046775855477273,-0.20618309039778177,0.07299804855842837,C1
GSE60052_GSM1464330,0.04034698897743848,0.0838320305244165,0.04511119976696668,-0.09358179455678049,0.03372360661587428,0.13589231787922137,-0.05948048383338405,-0.20476833790955598,-0.20605878998182908,0.058233892539860686,C1
GSE60052_GSM1464331,0.013659146660107336,0.22456411815624117,0.14573065345557953,-0.04378769234872225,0.10971957331847536,0.15573061992609494,0.16828489492171322,0.04813634610823197,-0.028032432013316743,0.11013578807981073,C1
GSE60052_GSM1464332,0.02865543169574586,0.19092177856964046,0.05801078626864304,-0.001142424091710417,0.09089915729399166,0.06176935630016072,0.06592242405519987,0.006787523471703137,-0.025716825340828798,0.08211927133150618,C1
GSE60052_GSM1464333,-0.06510561162188483,0.15799032742196376,0.14652924487363206,-0.0264156474738534,0.029122588934434535,0.08599744379515538,-0.0416862155016273,0.007942849280674092,-0.12379492042745661,0.004346911476009249,C1
GSE60052_GSM1464334,-0.012800105265230052,0.1655940639961131,0.22412049895235733,-0.022012744246307045,0.11600811633683705,0.15005692350947653,0.19482412967276708,-0.008329108359495104,-0.14409435708181745,0.10619201018607087,C1
GSE60052_GSM1464335,-0.024259898699355378,0.23496536480694985,0.16150635320066484,0.06727331032930037,0.10284322449629962,0.06169343237721215,-0.025771689931722918,-0.009353892107789938,0.03191328550951642,0.0721663974699994,C1
GSE60052_GSM1464336,-0.22294541227010714,-0.012629582502751922,0.15849373584317275,-0.10362676391439968,-0.03132082062592236,0.18937459823864217,-0.1525197991832502,-0.4580331555115122,-0.24836602205274091,-0.12809292106725131,C1
GSE60052_GSM1464337,-0.0645875049215231,0.11901840642574708,0.04688314676656782,-0.14774390800681697,0.09134874879657834,0.25921519626156203,-0.20146172301908188,-0.4309742513289912,-0.17738900000139227,-0.05045860935085756,C1
GSE60052_GSM1464338,-0.10620528907212194,-0.03949922694656093,0.011280959667417089,-0.24736351584129673,-0.05059949524159786,0.15286804992080288,-0.24506413962846077,-0.1161124012393267,-0.2743700864763804,-0.014889017594509293,C1
GSE60052_GSM1464339,-0.12666761527484957,-0.03212158728232129,0.13475643276720775,-0.03634679626180632,0.00847275750147132,0.20441670891421856,-0.12720935794420293,-0.2989790779785208,-0.4244859022073942,0.08777534796135679,C1
GSE60052_GSM1464340,0.039723173834635896,0.1372229247090595,0.2593593159209042,0.03226154979860341,0.18702626851763965,0.1491988642658413,-0.13471466234087154,-0.16954504718106714,0.05523860387866742,0.047933180023315834,C1
GSE60052_GSM1464341,-0.152091451124705,-0.038304774406069296,0.08582729317405662,-0.07547794081793857,-0.30088658838068916,0.06955990492095017,-0.08514004733822818,-0.24786685140028472,-0.42205605159689563,-0.03001532286602944,C1
GSE60052_GSM1464342,0.021290903090045367,0.09995588036342841,0.16434373206154707,-0.04745436116365163,0.10841117784020063,0.21407653532019533,-0.1930515023511568,-0.44751829175046265,0.015725700165297302,0.106969819689176,C1
GSE60052_GSM1464343,-0.08060975842639465,-0.03738591064974518,0.02987574774075899,-0.10925816995443773,0.05593011265909303,0.1690347093972511,-0.28452564718238793,-0.15741145678484614,-0.1123085961064263,-0.04122809936558426,C1
GSE60052_GSM1464344,-0.34443294694430426,-0.013852437346486779,0.06280926875545753,-0.14352612200377785,-0.11268754937655551,0.1495038658110966,-0.2791321051626019,-0.24952784171938588,-0.4189782408235974,-0.14832444739447562,C1
GSE60052_GSM1464345,-0.10488186996865402,-0.06845598402412839,0.07615864075151564,-0.17559084064392852,0.009784803591051236,0.17262431165627917,-0.1845539476421439,-0.039781707938358966,-0.1204152497422825,0.09000632049341242,C1
GSE60052_GSM1464346,-0.027172963440015265,-0.020853066314793035,0.15584942393525464,-0.08495980410879946,0.024120969900887506,0.23166576349454926,-0.10308452993706049,-0.2068521191073179,-0.24590170190703928,0.030185274854853592,C1
GSE60052_GSM1464347,-0.11248449947319265,-0.04124708333677927,-0.08312843158980043,-0.17916767651825885,0.06320108602740926,0.15803377414598685,-0.14885337562678014,-0.44162165821393784,-0.4011233385597857,-0.03148512001336507,C1
GSE60052_GSM1464348,-0.07446512224108583,-0.03435049916254693,0.12979766110167307,-0.15809695140034358,0.09464733418237091,0.2726278876999203,-0.4044715757303888,-0.17688052259888665,-0.1937922519264347,-0.08539025719734607,C1
GSE60052_GSM1464349,-0.3037359466491544,-0.00351721011554038,0.04887258064087374,-0.19449240720139208,-0.041984729905346366,0.13666673018282055,-0.26579970054482766,-0.17457392721748835,-0.15780826804815315,-0.022005464985414166,C1
GSE60052_GSM1464350,-0.2390135644514344,0.009303579544081347,0.023199771372055363,-0.11484201962078158,0.06972508081450338,0.12522403811753213,-0.2379677745449297,-0.2628123821769191,-0.2101117367610454,-0.021837188579408928,C1
GSE60052_GSM1464351,-0.008613701869333365,0.1113964097158387,0.17873633473726075,0.08129237676001895,0.2159645744863206,0.1511563503556261,0.0022361842972388234,-0.08955899639047665,0.007717311934609802,0.11092101591171917,C1
GSE60052_GSM1464352,-0.2010709941304236,0.03257106249945072,0.11931970328630302,-0.07015465122701804,-0.04693273530768235,0.1959212971754462,-0.20600748771629354,-0.15367156260504272,-0.40398516261215067,0.02697370987514349,C1
GSE60052_GSM1464353,0.07604698076469933,0.09696247777443151,0.0901869341134745,-0.019578963769765503,0.1663721597347789,0.17127735203927272,-0.06405034736555608,-0.24788962776162968,-0.002120125505193774,0.09083057619800085,C1
GSE60052_GSM1464354,-0.12499084665010515,0.21780388911789791,0.0521870944280516,0.12371030224760633,0.27555148890932807,0.0822892806351241,0.046187072109049473,-0.0028030447696994784,-0.1606373045211603,0.07929319533036938,C1
GSE60052_GSM1464355,-0.07948450959352521,-0.008980384293068236,-0.00633164145981818,-0.21875499030289622,0.032824309290362,0.15677548332346022,-2.6286229312140876e-4,-0.3882319036710848,-0.1356468827679359,0.024447319498318486,C1
GSE60052_GSM1464356,-0.05749952372181362,-0.02350165471505157,0.08843373958619967,-0.12093994960777389,0.01646905774318497,0.20947459102745292,-0.1905407336151825,-0.20755960268162035,-0.2623148183382463,0.030287230910924633,C1
GSE60052_GSM1464357,-0.006607255684369228,0.1086501658407041,0.17297437001158814,0.11985417819234688,0.13609586686779251,0.06726601079714777,0.07210156699295468,-0.08344558357400271,-0.008359868535679079,0.14472166961712157,C1
GSE60052_GSM1464358,-0.05795065939921634,0.1873882087129698,0.12660594697026975,0.0773335878296576,0.10370376160439888,0.11646134331158621,0.17767794334614592,0.056833012812970034,-0.10600774775550496,0.15839274408291135,C1
GSE60052_GSM1464359,0.0882812118143023,0.11186461280004108,0.20996213032005065,0.19385332337070454,0.20093225767613704,0.10992459824618861,0.1445060706373373,-0.210595230738755,0.1911856646235928,0.18420886670642436,C1
GSE60052_GSM1464360,0.10952487866158428,0.18545878617265105,0.11334355854972918,-0.08269354343162405,0.30705768033248426,0.019026432619621975,0.09963113273570012,-0.10432116319932509,0.217932892355894,0.14064428485708264,C1
GSE60052_GSM1464361,-0.10127269665971214,0.06393319652293498,0.06353821179950742,-0.03998938887203388,0.05461945101535814,0.16508851518099335,-0.2845698312808201,-0.21115279190534686,-0.1509670015902348,-0.03702415987884469,C1
GSE60052_GSM1464362,-0.22987046360304952,-0.10034367720441022,0.027437447375255036,-0.05615363269386433,-0.026936620020268663,0.10607609832659619,-0.028598327705147454,-0.15727526205721432,-0.13312786586925235,-0.033286460642331865,C1
GSE60052_GSM1464363,-0.40912768484917117,0.0650106977196243,-6.515150350365715e-4,-0.1327611177080331,-0.006120425857183265,0.18873297134430292,-0.29200696096003664,-0.2068263362891413,-0.17975381818341582,-0.1037404401836885,C1
GSE60052_GSM1464364,-5.57334990631721e-4,0.14130966885946777,0.22421050174772023,0.06317121942598596,0.1979439439581305,0.14559710497263176,-0.26933595910332087,-0.40945686558164096,0.09895818551664455,0.12507822907718866,C1
GSE60052_GSM1464365,-0.011658659671622364,0.025096115313537497,0.059773068449503565,-0.03476689735391212,0.12780871747469136,0.10188128538035099,-0.02748339458599098,-0.2376996261427121,0.05661867961552419,-0.02920915588756549,C1
GSE60052_GSM1464366,0.05863728164685132,0.24166234682562387,0.31499928120054255,0.21441928623148776,0.32020128289047356,0.11247222369341348,0.21205266571345485,0.2190495320259702,-0.005826471574403292,0.23124621623874428,C1
GSE60052_GSM1464367,0.08900873296164008,-0.07749117857440664,0.15940405946405978,-0.042661431080983185,0.20937930665084728,0.15314847745676516,-0.3174500215652138,-0.36836218010007915,0.12670901914657456,0.04921107825784442,C1
